Id,SalePrice
2736,121829.18164240483
2737,109726.87806239887
2738,125467.22018887523
2739,154021.98171312173
2740,140263.5776212979
2741,156794.15688514512
2742,178713.88108752764
2743,153851.86883494808
2744,161229.47136748774
2745,148726.05021333022
2746,121993.3303664873
2747,177010.7479810338
2748,115533.7288680168
2749,133055.8268660488
2750,113645.5766477519
2751,126989.19127562764
2752,230912.05921234845
2753,141516.52593783714
2754,201967.58303135936
2755,137866.53446008702
2756,74978.55224625664
2757,68546.98969937864
2758,112734.13251434563
2759,165936.6129147275
2760,140700.2207000084
2761,143541.10504844016
2762,128271.14689217953
2763,190254.63859829295
2764,182193.89244693273
2765,266159.15121927793
2766,128895.62257618495
2767,63315.770729081356
2768,101493.79753622113
2769,126675.26247186355
2770,154183.74735366675
2771,103582.6288449603
2772,96835.12334602562
2773,192374.30415618978
2774,162449.7786256816
2775,132688.53601810074
2776,162311.05285962715
2777,172133.69990470042
2778,132142.9483494832
2779,146895.94423116528
2780,104501.53291293693
2781,86523.20360413515
2782,92298.56330780975
2783,98715.11723187851
2784,119879.23913558686
2785,150182.3735363082
2786,75783.44962278458
2787,141998.31449745642
2788,69142.75627355998
2789,170240.22675012014
2790,97945.12079379597
2791,112800.88698724743
2792,81188.43485031239
2793,159639.72340078442
2794,90251.65242477719
2795,127066.22279212161
2796,76669.9166220012
2797,218758.78003462998
2798,123741.63198221763
2799,146368.43784171427
2800,64118.59431785598
2801,106535.9202778838
2802,146298.49845121385
2803,156509.6404240611
2804,134370.0937505844
2805,114093.27690785879
2806,77609.37645418027
2807,173688.14142637927
2808,169545.90305204046
2809,126687.83812041584
2810,118579.78221205604
2811,183739.56663412685
2812,161870.92610803104
2813,156512.8593473626
2814,142712.46764279236
2815,115733.40908106096
2816,254735.67886343074
2817,180688.13242945343
2818,140223.6485484745
2819,186858.81456985362
2820,129215.1217090801
2821,118300.35437149112
2822,187483.09090237741
2823,295624.214220054
2824,165699.93510883427
2825,162770.04605939426
2826,146272.08993077872
2827,135740.02837908428
2828,249226.15053850148
2829,243844.560102907
2830,215429.77628416475
2831,196445.38897104605
2832,238759.38858001598
2833,299107.7604927712
2834,220443.98769380138
2835,221883.65554507065
2836,216835.40847815407
2837,157882.98072450538
2838,130441.96256546995
2839,183063.2689718046
2840,191991.72873914533
2841,210212.2115582616
2842,231702.20970030368
2843,161916.78133391938
2844,173722.86803832502
2845,109640.74184607128
2846,213787.27872204795
2847,200557.75494254258
2848,228293.9591594953
2849,205494.54085619244
2850,289178.2701738242
2851,231284.43711581777
2852,238799.6313055688
2853,235359.40599774948
2854,160357.47855255476
2855,211075.85020085695
2856,203137.1326370471
2857,204555.2947964738
2858,215196.37682780589
2859,102069.78961670845
2860,142574.02839023506
2861,126094.86697179805
2862,221740.09160124254
2863,143513.30407551097
2864,258728.47313444433
2865,130253.15086297622
2866,164798.88250577223
2867,105876.59632561612
2868,119547.98634824101
2869,96546.07528769845
2870,109882.40674121052
2871,76783.81922149559
2872,17293.95942797407
2873,85503.00642059288
2874,178826.42462833173
2875,116594.0925622565
2876,188674.35604644107
2877,135672.01009801842
2878,143552.99583508587
2879,128891.5357495422
2880,115894.73861582181
2881,115326.82352948586
2882,164301.78277935853
2883,196860.25906171795
2884,189894.61521142616
2885,164705.59364806628
2886,224120.74737499875
2887,107537.13541554377
2888,155438.4775858966
2889,42817.743935958366
2890,83394.39961798553
2891,151566.0204555095
2892,37172.747756666766
2893,86166.28193089283
2894,37808.63496561453
2895,321745.98434605374
2896,275956.87971304165
2897,228269.38238528278
2898,149080.58372132713
2899,235966.13843486822
2900,149707.3266942323
2901,247605.47010763787
2902,218423.0674660222
2903,322920.2977871511
2904,345192.04265667015
2905,71668.79021891249
2906,205247.29181729606
2907,109428.45654082572
2908,121956.1822304897
2909,144891.9042791669
2910,72378.06514216462
2911,56150.30436266912
2912,164765.91452688136
2913,58491.72182483523
2914,57088.57347547727
2915,68616.53833304724
2916,59591.86544445896
2917,146979.91809222376
2918,116995.77814642136
2919,244451.99440125632
